SEASON,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,IS_HOME,WL,PTS,PLUS_MINUS
2017-18,PHI,0021700451,2017-12-19,PHI vs. SAC,True,L,95,-6
2017-18,MIL,0021700453,2017-12-19,MIL vs. CLE,True,W,119,3
2017-18,WAS,0021700452,2017-12-19,WAS vs. NOP,True,W,116,10
2017-18,NOP,0021700452,2017-12-19,NOP @ WAS,False,L,106,-10
2017-18,HOU,0021700459,2017-12-20,HOU vs. LAL,True,L,116,-6
2017-18,BOS,0021700456,2017-12-20,BOS vs. MIA,True,L,89,-1
2017-18,DEN,0021700462,2017-12-20,DEN vs. MIN,True,L,104,-8
2017-18,SAC,0021700457,2017-12-20,SAC @ BKN,False,W,104,5
2017-18,CHI,0021700458,2017-12-20,CHI vs. ORL,True,W,112,18
2017-18,ATL,0021700455,2017-12-20,ATL vs. IND,True,L,95,-10
2017-18,LAC,0021700465,2017-12-20,LAC vs. PHX,True,W,108,13
2017-18,SAS,0021700463,2017-12-20,SAS @ POR,False,W,93,2
2017-18,BKN,0021700457,2017-12-20,BKN vs. SAC,True,L,99,-5
2017-18,POR,0021700463,2017-12-20,POR vs. SAS,True,L,91,-2
2017-18,IND,0021700455,2017-12-20,IND @ ATL,False,W,105,10
2017-18,MIA,0021700456,2017-12-20,MIA @ BOS,False,W,90,1
2017-18,ORL,0021700458,2017-12-20,ORL @ CHI,False,L,94,-18
2017-18,DET,0021700461,2017-12-20,DET @ DAL,False,L,93,-17
2017-18,MIN,0021700462,2017-12-20,MIN @ DEN,False,W,112,8
2017-18,MEM,0021700464,2017-12-20,MEM @ GSW,False,L,84,-13
2017-18,LAL,0021700459,2017-12-20,LAL @ HOU,False,W,122,6
2017-18,PHX,0021700465,2017-12-20,PHX @ LAC,False,L,95,-13
2017-18,UTA,0021700460,2017-12-20,UTA @ OKC,False,L,79,-28
2017-18,CHA,0021700454,2017-12-20,CHA vs. TOR,True,L,111,-18
2017-18,OKC,0021700460,2017-12-20,OKC vs. UTA,True,W,107,28
2017-18,GSW,0021700464,2017-12-20,GSW vs. MEM,True,W,97,13
2017-18,DAL,0021700461,2017-12-20,DAL vs. DET,True,W,110,17
2017-18,TOR,0021700454,2017-12-20,TOR @ CHA,False,W,129,18
2017-18,BOS,0021700468,2017-12-21,BOS @ NYK,False,L,93,-9
2017-18,TOR,0021700467,2017-12-21,TOR @ PHI,False,W,114,5
2017-18,MEM,0021700469,2017-12-21,MEM @ PHX,False,L,95,-2
2017-18,UTA,0021700470,2017-12-21,UTA vs. SAS,True,W,100,11
2017-18,NYK,0021700468,2017-12-21,NYK vs. BOS,True,W,102,9
2017-18,CHI,0021700466,2017-12-21,CHI @ CLE,False,L,112,-3
2017-18,CLE,0021700466,2017-12-21,CLE vs. CHI,True,W,115,3
2017-18,PHI,0021700467,2017-12-21,PHI vs. TOR,True,L,109,-5
2017-18,SAS,0021700470,2017-12-21,SAS @ UTA,False,L,89,-11
2017-18,PHX,0021700469,2017-12-21,PHX vs. MEM,True,W,97,2
2017-18,GSW,0021700479,2017-12-22,GSW vs. LAL,True,W,113,7
2017-18,DAL,0021700474,2017-12-22,DAL @ MIA,False,L,101,-12
2017-18,CHA,0021700476,2017-12-22,CHA @ MIL,False,L,104,-5
2017-18,WAS,0021700473,2017-12-22,WAS @ BKN,False,L,84,-35
2017-18,DET,0021700471,2017-12-22,DET vs. NYK,True,W,104,3
2017-18,NOP,0021700472,2017-12-22,NOP @ ORL,False,W,111,14
2017-18,DEN,0021700478,2017-12-22,DEN @ POR,False,W,102,17
2017-18,OKC,0021700477,2017-12-22,OKC vs. ATL,True,W,120,3
2017-18,ORL,0021700472,2017-12-22,ORL vs. NOP,True,L,97,-14
2017-18,MIA,0021700474,2017-12-22,MIA vs. DAL,True,W,113,12
2017-18,POR,0021700478,2017-12-22,POR vs. DEN,True,L,85,-17
2017-18,LAL,0021700479,2017-12-22,LAL @ GSW,False,L,106,-7
2017-18,LAC,0021700475,2017-12-22,LAC @ HOU,False,W,128,10
2017-18,HOU,0021700475,2017-12-22,HOU vs. LAC,True,L,118,-10
2017-18,ATL,0021700477,2017-12-22,ATL @ OKC,False,L,117,-3
2017-18,BKN,0021700473,2017-12-22,BKN vs. WAS,True,W,119,35
2017-18,NYK,0021700471,2017-12-22,NYK @ DET,False,L,101,-3
2017-18,MIL,0021700476,2017-12-22,MIL vs. CHA,True,W,109,5
2017-18,POR,0021700491,2017-12-23,POR @ LAL,False,W,95,3
2017-18,NOP,0021700486,2017-12-23,NOP @ MIA,False,W,109,15
2017-18,CHA,0021700481,2017-12-23,CHA vs. MIL,True,W,111,5
2017-18,PHX,0021700490,2017-12-23,PHX vs. MIN,True,L,106,-9
2017-18,IND,0021700482,2017-12-23,IND vs. BKN,True,W,123,4
2017-18,WAS,0021700483,2017-12-23,WAS vs. ORL,True,W,130,27
2017-18,BKN,0021700482,2017-12-23,BKN @ IND,False,L,119,-4
2017-18,TOR,0021700480,2017-12-23,TOR vs. PHI,True,W,102,16
2017-18,MIN,0021700490,2017-12-23,MIN @ PHX,False,W,115,9
2017-18,LAL,0021700491,2017-12-23,LAL vs. POR,True,L,92,-3
2017-18,SAS,0021700492,2017-12-23,SAS @ SAC,False,W,108,9
2017-18,SAC,0021700492,2017-12-23,SAC vs. SAS,True,L,99,-9
2017-18,DAL,0021700484,2017-12-23,DAL @ ATL,False,L,107,-5
2017-18,CHI,0021700485,2017-12-23,CHI @ BOS,False,L,92,-25
2017-18,MIA,0021700486,2017-12-23,MIA vs. NOP,True,L,94,-15
2017-18,BOS,0021700485,2017-12-23,BOS vs. CHI,True,W,117,25
2017-18,ATL,0021700484,2017-12-23,ATL vs. DAL,True,W,112,5
2017-18,GSW,0021700489,2017-12-23,GSW vs. DEN,True,L,81,-15
2017-18,DEN,0021700489,2017-12-23,DEN @ GSW,False,W,96,15
2017-18,MEM,0021700487,2017-12-23,MEM vs. LAC,True,W,115,3
2017-18,UTA,0021700488,2017-12-23,UTA vs. OKC,True,L,89,-14
2017-18,PHI,0021700480,2017-12-23,PHI @ TOR,False,L,86,-16
2017-18,OKC,0021700488,2017-12-23,OKC @ UTA,False,W,103,14
2017-18,LAC,0021700487,2017-12-23,LAC @ MEM,False,L,112,-3
2017-18,ORL,0021700483,2017-12-23,ORL @ WAS,False,L,103,-27
2017-18,MIL,0021700481,2017-12-23,MIL @ CHA,False,L,106,-5
2017-18,MIN,0021700497,2017-12-25,MIN @ LAL,False,W,121,17
2017-18,LAL,0021700497,2017-12-25,LAL vs. MIN,True,L,104,-17
2017-18,PHI,0021700493,2017-12-25,PHI @ NYK,False,W,105,7
2017-18,NYK,0021700493,2017-12-25,NYK vs. PHI,True,L,98,-7
2017-18,WAS,0021700495,2017-12-25,WAS @ BOS,False,W,111,8
2017-18,GSW,0021700494,2017-12-25,GSW vs. CLE,True,W,99,7
2017-18,CLE,0021700494,2017-12-25,CLE @ GSW,False,L,92,-7
2017-18,OKC,0021700496,2017-12-25,OKC vs. HOU,True,W,112,5
2017-18,HOU,0021700496,2017-12-25,HOU @ OKC,False,L,107,-5
2017-18,BOS,0021700495,2017-12-25,BOS vs. WAS,True,L,103,-8
2017-18,ORL,0021700500,2017-12-26,ORL @ MIA,False,L,89,-18
2017-18,CHI,0021700501,2017-12-26,CHI @ MIL,False,W,115,9
2017-18,SAS,0021700502,2017-12-26,SAS vs. BKN,True,W,109,12
2017-18,MIA,0021700500,2017-12-26,MIA vs. ORL,True,W,107,18
2017-18,DET,0021700498,2017-12-26,DET vs. IND,True,W,107,24
2017-18,MEM,0021700504,2017-12-26,MEM @ PHX,False,L,97,-2
2017-18,LAC,0021700505,2017-12-26,LAC vs. SAC,True,W,122,27
2017-18,BKN,0021700502,2017-12-26,BKN @ SAS,False,L,97,-12
2017-18,MIL,0021700501,2017-12-26,MIL vs. CHI,True,L,106,-9
2017-18,TOR,0021700499,2017-12-26,TOR @ DAL,False,L,93,-5
2017-18,UTA,0021700503,2017-12-26,UTA @ DEN,False,L,83,-24
2017-18,SAC,0021700505,2017-12-26,SAC @ LAC,False,L,95,-27
2017-18,DAL,0021700499,2017-12-26,DAL vs. TOR,True,W,98,5
2017-18,DEN,0021700503,2017-12-26,DEN vs. UTA,True,W,107,24
2017-18,PHX,0021700504,2017-12-26,PHX vs. MEM,True,W,99,2
2017-18,IND,0021700498,2017-12-26,IND @ DET,False,L,83,-24
2017-18,MEM,0021700515,2017-12-27,MEM @ LAL,False,W,109,10
2017-18,DEN,0021700510,2017-12-27,DEN @ MIN,False,L,125,-3
2017-18,NOP,0021700511,2017-12-27,NOP vs. BKN,True,W,128,15
2017-18,CHI,0021700509,2017-12-27,CHI vs. NYK,True,W,92,5
2017-18,DAL,0021700507,2017-12-27,DAL @ IND,False,W,98,4
2017-18,CLE,0021700513,2017-12-27,CLE @ SAC,False,L,95,-14
2017-18,WAS,0021700508,2017-12-27,WAS @ ATL,False,L,99,-14
2017-18,CHA,0021700506,2017-12-27,CHA vs. BOS,True,L,91,-11
2017-18,SAC,0021700513,2017-12-27,SAC vs. CLE,True,W,109,14
2017-18,BKN,0021700511,2017-12-27,BKN @ NOP,False,L,113,-15
2017-18,NYK,0021700509,2017-12-27,NYK @ CHI,False,L,87,-5
2017-18,IND,0021700507,2017-12-27,IND vs. DAL,True,L,94,-4
2017-18,MIN,0021700510,2017-12-27,MIN vs. DEN,True,W,128,3
2017-18,UTA,0021700514,2017-12-27,UTA @ GSW,False,L,101,-25
2017-18,TOR,0021700512,2017-12-27,TOR @ OKC,False,L,107,-17
2017-18,OKC,0021700512,2017-12-27,OKC vs. TOR,True,W,124,17
2017-18,GSW,0021700514,2017-12-27,GSW vs. UTA,True,W,126,25
2017-18,LAL,0021700515,2017-12-27,LAL vs. MEM,True,L,99,-10
2017-18,ATL,0021700508,2017-12-27,ATL vs. WAS,True,W,113,14
2017-18,BOS,0021700506,2017-12-27,BOS @ CHA,False,W,102,11
2017-18,MIN,0021700518,2017-12-28,MIN @ MIL,False,L,96,-6
2017-18,MIL,0021700518,2017-12-28,MIL vs. MIN,True,W,102,6
2017-18,SAS,0021700519,2017-12-28,SAS vs. NYK,True,W,119,12
2017-18,DET,0021700516,2017-12-28,DET @ ORL,False,L,89,-13
2017-18,POR,0021700520,2017-12-28,POR vs. PHI,True,W,114,4
2017-18,PHI,0021700520,2017-12-28,PHI @ POR,False,L,110,-4
2017-18,NYK,0021700519,2017-12-28,NYK @ SAS,False,L,107,-12
2017-18,HOU,0021700517,2017-12-28,HOU @ BOS,False,L,98,-1
2017-18,BOS,0021700517,2017-12-28,BOS vs. HOU,True,W,99,1
2017-18,ORL,0021700516,2017-12-28,ORL vs. DET,True,W,102,13
2017-18,LAC,0021700529,2017-12-29,LAC @ LAL,False,W,121,15
2017-18,BKN,0021700523,2017-12-29,BKN @ MIA,False,W,111,24
2017-18,OKC,0021700526,2017-12-29,OKC vs. MIL,True,L,95,-2
2017-18,MIA,0021700523,2017-12-29,MIA vs. BKN,True,L,87,-24
2017-18,CHI,0021700524,2017-12-29,CHI vs. IND,True,W,119,12
2017-18,SAC,0021700527,2017-12-29,SAC vs. PHX,True,L,101,-10
2017-18,PHX,0021700527,2017-12-29,PHX @ SAC,False,W,111,10
2017-18,TOR,0021700522,2017-12-29,TOR vs. ATL,True,W,111,13
2017-18,DAL,0021700525,2017-12-29,DAL @ NOP,False,W,128,8
2017-18,IND,0021700524,2017-12-29,IND @ CHI,False,L,107,-12
2017-18,NOP,0021700525,2017-12-29,NOP vs. DAL,True,L,120,-8
2017-18,CHA,0021700528,2017-12-29,CHA @ GSW,False,W,111,11
2017-18,WAS,0021700521,2017-12-29,WAS vs. HOU,True,W,121,18
2017-18,LAL,0021700529,2017-12-29,LAL vs. LAC,True,L,106,-15
2017-18,MIL,0021700526,2017-12-29,MIL @ OKC,False,W,97,2
2017-18,ATL,0021700522,2017-12-29,ATL @ TOR,False,L,98,-13
2017-18,HOU,0021700521,2017-12-29,HOU @ WAS,False,L,103,-18
2017-18,GSW,0021700528,2017-12-29,GSW vs. CHA,True,L,100,-11
2017-18,ORL,0021700531,2017-12-30,ORL vs. MIA,True,L,111,-6
2017-18,NOP,0021700532,2017-12-30,NOP vs. NYK,True,L,103,-2
2017-18,MIA,0021700531,2017-12-30,MIA @ ORL,False,W,117,6
2017-18,DEN,0021700536,2017-12-30,DEN vs. PHI,True,L,102,-5
2017-18,ATL,0021700533,2017-12-30,ATL vs. POR,True,W,104,15
2017-18,DET,0021700530,2017-12-30,DET vs. SAS,True,W,93,14
2017-18,POR,0021700533,2017-12-30,POR @ ATL,False,L,89,-15
2017-18,UTA,0021700534,2017-12-30,UTA vs. CLE,True,W,104,3
2017-18,NYK,0021700532,2017-12-30,NYK @ NOP,False,W,105,2
2017-18,PHI,0021700536,2017-12-30,PHI @ DEN,False,W,107,5
2017-18,MEM,0021700535,2017-12-30,MEM @ GSW,False,L,128,-13
2017-18,CLE,0021700534,2017-12-30,CLE @ UTA,False,L,101,-3
2017-18,GSW,0021700535,2017-12-30,GSW vs. MEM,True,W,141,13
2017-18,SAS,0021700530,2017-12-30,SAS @ DET,False,L,79,-14
2017-18,HOU,0021700540,2017-12-31,HOU vs. LAL,True,W,148,6
2017-18,IND,0021700538,2017-12-31,IND vs. MIN,True,L,90,-17
2017-18,BOS,0021700539,2017-12-31,BOS vs. BKN,True,W,108,3
2017-18,MIN,0021700538,2017-12-31,MIN @ IND,False,W,107,17
2017-18,PHX,0021700544,2017-12-31,PHX vs. PHI,True,L,110,-13
2017-18,PHI,0021700544,2017-12-31,PHI @ PHX,False,W,123,13
2017-18,MEM,0021700543,2017-12-31,MEM @ SAC,False,W,114,18
2017-18,BKN,0021700539,2017-12-31,BKN @ BOS,False,L,105,-3
2017-18,WAS,0021700537,2017-12-31,WAS vs. CHI,True,W,114,4
2017-18,OKC,0021700541,2017-12-31,OKC vs. DAL,True,L,113,-3
2017-18,LAL,0021700540,2017-12-31,LAL @ HOU,False,L,142,-6
2017-18,CHA,0021700542,2017-12-31,CHA @ LAC,False,L,98,-8
2017-18,DAL,0021700541,2017-12-31,DAL @ OKC,False,W,116,3
2017-18,SAC,0021700543,2017-12-31,SAC vs. MEM,True,L,96,-18
2017-18,CHI,0021700537,2017-12-31,CHI @ WAS,False,L,110,-4
2017-18,LAC,0021700542,2017-12-31,LAC vs. CHA,True,W,106,8
2017-18,MIN,0021700548,2018-01-01,MIN vs. LAL,True,W,114,18
2017-18,TOR,0021700546,2018-01-01,TOR vs. MIL,True,W,131,4
2017-18,LAL,0021700548,2018-01-01,LAL @ MIN,False,L,96,-18
2017-18,ORL,0021700545,2018-01-01,ORL @ BKN,False,L,95,-3
2017-18,BKN,0021700545,2018-01-01,BKN vs. ORL,True,W,98,3
2017-18,CHI,0021700547,2018-01-01,CHI vs. POR,True,L,120,-4
2017-18,POR,0021700547,2018-01-01,POR @ CHI,False,W,124,4
2017-18,MIL,0021700546,2018-01-01,MIL @ TOR,False,L,127,-4
2017-18,SAS,0021700550,2018-01-02,SAS @ NYK,False,W,100,9
2017-18,ATL,0021700551,2018-01-02,ATL @ PHX,False,L,103,-1
2017-18,CLE,0021700549,2018-01-02,CLE vs. POR,True,W,127,17
2017-18,CHA,0021700552,2018-01-02,CHA @ SAC,False,W,131,20
2017-18,NYK,0021700550,2018-01-02,NYK vs. SAS,True,L,91,-9
2017-18,PHX,0021700551,2018-01-02,PHX vs. ATL,True,W,104,1
2017-18,POR,0021700549,2018-01-02,POR @ CLE,False,L,110,-17
2017-18,MEM,0021700553,2018-01-02,MEM @ LAC,False,L,105,-8
2017-18,LAC,0021700553,2018-01-02,LAC vs. MEM,True,W,113,8
2017-18,SAC,0021700552,2018-01-02,SAC vs. CHA,True,L,111,-20
2017-18,OKC,0021700565,2018-01-03,OKC @ LAL,False,W,133,37
2017-18,DET,0021700558,2018-01-03,DET @ MIA,False,L,104,-7
2017-18,IND,0021700561,2018-01-03,IND @ MIL,False,L,101,-21
2017-18,BKN,0021700557,2018-01-03,BKN vs. MIN,True,W,98,1
2017-18,MIN,0021700557,2018-01-03,MIN @ BKN,False,L,97,-1
2017-18,WAS,0021700556,2018-01-03,WAS vs. NYK,True,W,121,18
2017-18,HOU,0021700554,2018-01-03,HOU @ ORL,False,W,116,18
2017-18,MIL,0021700561,2018-01-03,MIL vs. IND,True,W,122,21
2017-18,SAS,0021700555,2018-01-03,SAS @ PHI,False,L,106,-6
2017-18,DEN,0021700563,2018-01-03,DEN vs. PHX,True,W,134,23
2017-18,PHI,0021700555,2018-01-03,PHI vs. SAS,True,W,112,6
2017-18,CLE,0021700559,2018-01-03,CLE @ BOS,False,L,88,-14
2017-18,BOS,0021700559,2018-01-03,BOS vs. CLE,True,W,102,14
2017-18,UTA,0021700564,2018-01-03,UTA vs. NOP,True,L,98,-10
2017-18,TOR,0021700560,2018-01-03,TOR @ CHI,False,W,124,9
2017-18,GSW,0021700562,2018-01-03,GSW @ DAL,False,W,125,3
2017-18,PHX,0021700563,2018-01-03,PHX @ DEN,False,L,111,-23
2017-18,DAL,0021700562,2018-01-03,DAL vs. GSW,True,L,122,-3
2017-18,ORL,0021700554,2018-01-03,ORL vs. HOU,True,L,98,-18
2017-18,LAL,0021700565,2018-01-03,LAL vs. OKC,True,L,96,-37
2017-18,CHI,0021700560,2018-01-03,CHI vs. TOR,True,L,115,-9
2017-18,NOP,0021700564,2018-01-03,NOP @ UTA,False,W,108,10
2017-18,NYK,0021700556,2018-01-03,NYK @ WAS,False,L,103,-18
2017-18,MIA,0021700558,2018-01-03,MIA vs. DET,True,W,111,7
2017-18,HOU,0021700566,2018-01-04,HOU vs. GSW,True,L,114,-10
2017-18,GSW,0021700566,2018-01-04,GSW @ HOU,False,W,124,10
2017-18,OKC,0021700567,2018-01-04,OKC @ LAC,False,W,127,10
2017-18,LAC,0021700567,2018-01-04,LAC vs. OKC,True,L,117,-10
2017-18,CHA,0021700577,2018-01-05,CHA @ LAL,False,W,108,14
2017-18,NYK,0021700568,2018-01-05,NYK @ MIA,False,L,103,-4
2017-18,TOR,0021700571,2018-01-05,TOR @ MIL,False,W,129,19
2017-18,BOS,0021700570,2018-01-05,BOS vs. MIN,True,W,91,7
2017-18,MIA,0021700568,2018-01-05,MIA vs. NYK,True,W,107,4
2017-18,DET,0021700569,2018-01-05,DET @ PHI,False,L,78,-36
2017-18,SAS,0021700573,2018-01-05,SAS vs. PHX,True,W,103,14
2017-18,ATL,0021700576,2018-01-05,ATL @ POR,False,L,89,-21
2017-18,PHX,0021700573,2018-01-05,PHX @ SAS,False,L,89,-14
2017-18,POR,0021700576,2018-01-05,POR vs. ATL,True,W,110,21
2017-18,MIN,0021700570,2018-01-05,MIN @ BOS,False,L,84,-7
2017-18,DAL,0021700572,2018-01-05,DAL vs. CHI,True,L,124,-3
2017-18,CHI,0021700572,2018-01-05,CHI @ DAL,False,W,127,3
2017-18,UTA,0021700574,2018-01-05,UTA @ DEN,False,L,91,-8
2017-18,MIL,0021700571,2018-01-05,MIL vs. TOR,True,L,110,-19
2017-18,DEN,0021700574,2018-01-05,DEN vs. UTA,True,W,99,8
2017-18,WAS,0021700575,2018-01-05,WAS @ MEM,False,W,102,2
2017-18,MEM,0021700575,2018-01-05,MEM vs. WAS,True,L,100,-2
2017-18,PHI,0021700569,2018-01-05,PHI vs. DET,True,W,114,36
2017-18,LAL,0021700577,2018-01-05,LAL vs. CHA,True,L,94,-14
2017-18,WAS,0021700583,2018-01-06,WAS vs. MIL,True,L,103,-7
2017-18,NOP,0021700584,2018-01-06,NOP @ MIN,False,L,98,-18
2017-18,BOS,0021700579,2018-01-06,BOS @ BKN,False,W,87,2
2017-18,CLE,0021700582,2018-01-06,CLE @ ORL,False,W,131,4
2017-18,CHI,0021700581,2018-01-06,CHI @ IND,False,L,86,-39
2017-18,DEN,0021700585,2018-01-06,DEN @ SAC,False,L,98,-8
2017-18,BKN,0021700579,2018-01-06,BKN vs. BOS,True,L,85,-2
2017-18,ORL,0021700582,2018-01-06,ORL vs. CLE,True,L,127,-4
2017-18,MIN,0021700584,2018-01-06,MIN vs. NOP,True,W,116,18
2017-18,IND,0021700581,2018-01-06,IND vs. CHI,True,W,125,39
2017-18,SAC,0021700585,2018-01-06,SAC vs. DEN,True,W,106,8
2017-18,LAC,0021700578,2018-01-06,LAC vs. GSW,True,L,105,-16
2017-18,DET,0021700580,2018-01-06,DET vs. HOU,True,W,108,7
2017-18,GSW,0021700578,2018-01-06,GSW @ LAC,False,W,121,16
2017-18,MIL,0021700583,2018-01-06,MIL @ WAS,False,W,110,7
2017-18,HOU,0021700580,2018-01-06,HOU @ DET,False,L,101,-7
2017-18,ATL,0021700590,2018-01-07,ATL @ LAL,False,L,113,-19
2017-18,UTA,0021700586,2018-01-07,UTA @ MIA,False,L,102,-1
2017-18,DAL,0021700587,2018-01-07,DAL vs. NYK,True,L,96,-4
2017-18,OKC,0021700588,2018-01-07,OKC @ PHX,False,L,100,-14
2017-18,SAS,0021700589,2018-01-07,SAS @ POR,False,L,110,-1
2017-18,POR,0021700589,2018-01-07,POR vs. SAS,True,W,111,1
2017-18,LAL,0021700590,2018-01-07,LAL vs. ATL,True,W,132,19
2017-18,NYK,0021700587,2018-01-07,NYK @ DAL,False,W,100,4
2017-18,PHX,0021700588,2018-01-07,PHX vs. OKC,True,W,114,14
2017-18,MIA,0021700586,2018-01-07,MIA vs. UTA,True,W,103,1
2017-18,IND,0021700591,2018-01-08,IND vs. MIL,True,W,109,13
2017-18,CLE,0021700594,2018-01-08,CLE @ MIN,False,L,99,-28
2017-18,TOR,0021700592,2018-01-08,TOR @ BKN,False,W,114,1
2017-18,MIL,0021700591,2018-01-08,MIL @ IND,False,L,96,-13
2017-18,SAS,0021700596,2018-01-08,SAS @ SAC,False,W,107,7
2017-18,SAC,0021700596,2018-01-08,SAC vs. SAS,True,L,100,-7
2017-18,LAC,0021700598,2018-01-08,LAC vs. ATL,True,W,108,1
2017-18,MIN,0021700594,2018-01-08,MIN vs. CLE,True,W,127,28
2017-18,DET,0021700595,2018-01-08,DET @ NOP,False,L,109,-3
2017-18,HOU,0021700593,2018-01-08,HOU @ CHI,False,W,116,9
2017-18,GSW,0021700597,2018-01-08,GSW vs. DEN,True,W,124,10
2017-18,DEN,0021700597,2018-01-08,DEN @ GSW,False,L,114,-10
2017-18,CHI,0021700593,2018-01-08,CHI vs. HOU,True,L,107,-9
2017-18,ATL,0021700598,2018-01-08,ATL @ LAC,False,L,107,-1
2017-18,BKN,0021700592,2018-01-08,BKN vs. TOR,True,L,113,-1
2017-18,NOP,0021700595,2018-01-08,NOP vs. DET,True,W,112,3
2017-18,SAC,0021700602,2018-01-09,SAC @ LAL,False,L,86,-13
2017-18,TOR,0021700599,2018-01-09,TOR vs. MIA,True,L,89,-1
2017-18,DAL,0021700601,2018-01-09,DAL vs. ORL,True,W,114,15
2017-18,OKC,0021700600,2018-01-09,OKC vs. POR,True,L,106,-11
2017-18,LAL,0021700602,2018-01-09,LAL vs. SAC,True,W,99,13
2017-18,ORL,0021700601,2018-01-09,ORL @ DAL,False,L,99,-15
2017-18,POR,0021700600,2018-01-09,POR @ OKC,False,W,117,11
2017-18,MIA,0021700599,2018-01-09,MIA @ TOR,False,W,90,1
2017-18,IND,0021700604,2018-01-10,IND vs. MIA,True,L,106,-8
2017-18,ORL,0021700610,2018-01-10,ORL @ MIL,False,L,103,-7
2017-18,OKC,0021700611,2018-01-10,OKC @ MIN,False,L,88,-16
2017-18,DET,0021700606,2018-01-10,DET @ BKN,False,W,114,34
2017-18,CHI,0021700607,2018-01-10,CHI @ NYK,False,W,122,3
2017-18,MIL,0021700610,2018-01-10,MIL vs. ORL,True,W,110,7
2017-18,MIA,0021700604,2018-01-10,MIA @ IND,False,W,114,8
2017-18,HOU,0021700608,2018-01-10,HOU vs. POR,True,W,121,9
2017-18,DEN,0021700612,2018-01-10,DEN vs. ATL,True,L,97,-13
2017-18,MEM,0021700609,2018-01-10,MEM vs. NOP,True,W,105,3
2017-18,NYK,0021700607,2018-01-10,NYK vs. CHI,True,L,119,-3
2017-18,CHA,0021700603,2018-01-10,CHA vs. DAL,True,L,111,-4
2017-18,ATL,0021700612,2018-01-10,ATL @ DEN,False,W,110,13
2017-18,LAC,0021700613,2018-01-10,LAC @ GSW,False,W,125,19
2017-18,POR,0021700608,2018-01-10,POR @ HOU,False,L,112,-9
2017-18,GSW,0021700613,2018-01-10,GSW vs. LAC,True,L,106,-19
2017-18,MIN,0021700611,2018-01-10,MIN vs. OKC,True,W,104,16
2017-18,WAS,0021700605,2018-01-10,WAS vs. UTA,True,L,104,-3
2017-18,NOP,0021700609,2018-01-10,NOP @ MEM,False,L,102,-3
2017-18,UTA,0021700605,2018-01-10,UTA @ WAS,False,W,107,3
2017-18,BKN,0021700606,2018-01-10,BKN vs. DET,True,L,80,-34
2017-18,DAL,0021700603,2018-01-10,DAL @ CHA,False,W,115,4
2017-18,SAS,0021700617,2018-01-11,SAS @ LAL,False,L,81,-12
2017-18,BOS,0021700614,2018-01-11,BOS @ PHI,False,W,114,11
2017-18,LAC,0021700616,2018-01-11,LAC @ SAC,False,W,121,6
2017-18,LAL,0021700617,2018-01-11,LAL vs. SAS,True,W,93,12
2017-18,PHI,0021700614,2018-01-11,PHI vs. BOS,True,L,103,-11
2017-18,TOR,0021700615,2018-01-11,TOR vs. CLE,True,W,133,34
2017-18,SAC,0021700616,2018-01-11,SAC vs. LAC,True,L,115,-6
2017-18,CLE,0021700615,2018-01-11,CLE @ TOR,False,L,99,-34
2017-18,GSW,0021700622,2018-01-12,GSW @ MIL,False,W,108,14
2017-18,NYK,0021700623,2018-01-12,NYK @ MIN,False,L,108,-10
2017-18,ATL,0021700621,2018-01-12,ATL vs. BKN,True,L,105,-5
2017-18,MIN,0021700623,2018-01-12,MIN vs. NYK,True,W,118,10
2017-18,WAS,0021700620,2018-01-12,WAS vs. ORL,True,W,125,6
2017-18,CLE,0021700619,2018-01-12,CLE @ IND,False,L,95,-2
2017-18,HOU,0021700626,2018-01-12,HOU @ PHX,False,W,112,17
2017-18,NOP,0021700624,2018-01-12,NOP vs. POR,True,W,119,6
2017-18,BKN,0021700621,2018-01-12,BKN @ ATL,False,W,110,5
2017-18,IND,0021700619,2018-01-12,IND vs. CLE,True,W,97,2
2017-18,POR,0021700624,2018-01-12,POR @ NOP,False,L,113,-6
2017-18,MEM,0021700625,2018-01-12,MEM @ DEN,False,L,78,-9
2017-18,MIL,0021700622,2018-01-12,MIL vs. GSW,True,L,94,-14
2017-18,PHX,0021700626,2018-01-12,PHX vs. HOU,True,L,95,-17
2017-18,CHA,0021700618,2018-01-12,CHA vs. UTA,True,W,99,11
2017-18,DEN,0021700625,2018-01-12,DEN vs. MEM,True,W,87,9
2017-18,ORL,0021700620,2018-01-12,ORL @ WAS,False,L,119,-6
2017-18,UTA,0021700618,2018-01-12,UTA @ CHA,False,L,88,-11
2017-18,DAL,0021700627,2018-01-13,DAL vs. LAL,True,L,101,-6
2017-18,WAS,0021700630,2018-01-13,WAS vs. BKN,True,W,119,6
2017-18,LAC,0021700628,2018-01-13,LAC vs. SAC,True,W,126,21
2017-18,DEN,0021700633,2018-01-13,DEN @ SAS,False,L,80,-32
2017-18,DET,0021700632,2018-01-13,DET @ CHI,False,L,105,-2
2017-18,LAL,0021700627,2018-01-13,LAL @ DAL,False,W,107,6
2017-18,SAS,0021700633,2018-01-13,SAS vs. DEN,True,W,112,32
2017-18,TOR,0021700631,2018-01-13,TOR vs. GSW,True,L,125,-2
2017-18,SAC,0021700628,2018-01-13,SAC @ LAC,False,L,105,-21
