season,week,game_id,team,opponent,is_home,team_score,opp_score,win,total_yards,opp_total_yards,yard_margin,turnovers,opp_turnovers,turnover_margin
2017,16,2017_16_LA_TEN,TEN,LA,True,23.0,27.0,False,366.0,402.0,-36.0,1,1.0,0.0
2017,16,2017_16_MIA_KC,KC,MIA,True,29.0,13.0,True,404.0,345.0,59.0,0,2.0,2.0
2017,16,2017_16_MIA_KC,MIA,KC,False,13.0,29.0,False,345.0,404.0,-59.0,2,0.0,-2.0
2017,16,2017_16_MIN_GB,GB,MIN,True,0.0,16.0,False,239.0,236.0,3.0,2,0.0,-2.0
2017,16,2017_16_MIN_GB,MIN,GB,False,16.0,0.0,True,236.0,239.0,-3.0,0,2.0,2.0
2017,16,2017_16_NYG_ARI,ARI,NYG,True,23.0,0.0,True,289.0,293.0,-4.0,2,3.0,1.0
2017,16,2017_16_NYG_ARI,NYG,ARI,False,0.0,23.0,False,293.0,289.0,4.0,3,2.0,-1.0
2017,16,2017_16_OAK_PHI,PHI,OAK,True,19.0,10.0,True,216.0,,,2,,
2017,16,2017_16_PIT_HOU,HOU,PIT,True,6.0,34.0,False,227.0,330.0,-103.0,2,0.0,-2.0
2017,16,2017_16_PIT_HOU,PIT,HOU,False,34.0,6.0,True,330.0,227.0,103.0,0,2.0,2.0
2017,16,2017_16_SEA_DAL,DAL,SEA,True,12.0,21.0,False,282.0,136.0,146.0,3,0.0,-3.0
2017,16,2017_16_SEA_DAL,SEA,DAL,False,21.0,12.0,True,136.0,282.0,-146.0,0,3.0,3.0
2017,16,2017_16_TB_CAR,CAR,TB,True,22.0,19.0,True,255.0,392.0,-137.0,1,3.0,2.0
2017,16,2017_16_TB_CAR,TB,CAR,False,19.0,22.0,False,392.0,255.0,137.0,3,1.0,-2.0
2017,17,2017_17_ARI_SEA,ARI,SEA,False,26.0,24.0,True,259.0,296.0,-37.0,1,0.0,-1.0
2017,17,2017_17_ARI_SEA,SEA,ARI,True,24.0,26.0,False,296.0,259.0,37.0,0,1.0,1.0
2017,17,2017_17_BUF_MIA,BUF,MIA,False,22.0,16.0,True,312.0,356.0,-44.0,0,1.0,1.0
2017,17,2017_17_BUF_MIA,MIA,BUF,True,16.0,22.0,False,356.0,312.0,44.0,1,0.0,-1.0
2017,17,2017_17_CAR_ATL,ATL,CAR,True,22.0,10.0,True,371.0,248.0,123.0,0,3.0,3.0
2017,17,2017_17_CAR_ATL,CAR,ATL,False,10.0,22.0,False,248.0,371.0,-123.0,3,0.0,-3.0
2017,17,2017_17_CHI_MIN,CHI,MIN,False,10.0,23.0,False,201.0,327.0,-126.0,0,0.0,0.0
2017,17,2017_17_CHI_MIN,MIN,CHI,True,23.0,10.0,True,327.0,201.0,126.0,0,0.0,0.0
2017,17,2017_17_CIN_BAL,BAL,CIN,True,27.0,31.0,False,312.0,359.0,-47.0,1,1.0,0.0
2017,17,2017_17_CIN_BAL,CIN,BAL,False,31.0,27.0,True,359.0,312.0,47.0,1,1.0,0.0
2017,17,2017_17_CLE_PIT,CLE,PIT,False,24.0,28.0,False,374.0,348.0,26.0,2,2.0,0.0
2017,17,2017_17_CLE_PIT,PIT,CLE,True,28.0,24.0,True,348.0,374.0,-26.0,2,2.0,0.0
2017,17,2017_17_DAL_PHI,DAL,PHI,False,6.0,0.0,True,301.0,219.0,82.0,0,2.0,2.0
2017,17,2017_17_DAL_PHI,PHI,DAL,True,0.0,6.0,False,219.0,301.0,-82.0,2,0.0,-2.0
2017,17,2017_17_GB_DET,DET,GB,True,35.0,11.0,True,358.0,258.0,100.0,1,3.0,2.0
2017,17,2017_17_GB_DET,GB,DET,False,11.0,35.0,False,258.0,358.0,-100.0,3,1.0,-2.0
2017,17,2017_17_HOU_IND,HOU,IND,False,13.0,22.0,False,209.0,250.0,-41.0,1,0.0,-1.0
2017,17,2017_17_HOU_IND,IND,HOU,True,22.0,13.0,True,250.0,209.0,41.0,0,1.0,1.0
2017,17,2017_17_JAX_TEN,JAX,TEN,False,10.0,15.0,False,229.0,232.0,-3.0,3,2.0,-1.0
2017,17,2017_17_JAX_TEN,TEN,JAX,True,15.0,10.0,True,232.0,229.0,3.0,2,3.0,1.0
2017,17,2017_17_KC_DEN,DEN,KC,True,24.0,27.0,False,336.0,379.0,-43.0,3,2.0,-1.0
2017,17,2017_17_KC_DEN,KC,DEN,False,27.0,24.0,True,379.0,336.0,43.0,2,3.0,1.0
2017,17,2017_17_NO_TB,NO,TB,False,24.0,31.0,False,323.0,457.0,-134.0,0,4.0,4.0
2017,17,2017_17_NO_TB,TB,NO,True,31.0,24.0,True,457.0,323.0,134.0,4,0.0,-4.0
2017,17,2017_17_NYJ_NE,NE,NYJ,True,26.0,6.0,True,330.0,247.0,83.0,0,0.0,0.0
2017,17,2017_17_NYJ_NE,NYJ,NE,False,6.0,26.0,False,247.0,330.0,-83.0,0,0.0,0.0
2017,17,2017_17_OAK_LAC,LAC,OAK,True,30.0,10.0,True,495.0,,,0,,
2017,17,2017_17_SF_LA,LA,SF,True,13.0,34.0,False,251.0,461.0,-210.0,2,3.0,1.0
2017,17,2017_17_SF_LA,SF,LA,False,34.0,13.0,True,461.0,251.0,210.0,3,2.0,-1.0
2017,17,2017_17_WAS_NYG,NYG,WAS,True,18.0,10.0,True,381.0,197.0,184.0,1,3.0,2.0
2017,17,2017_17_WAS_NYG,WAS,NYG,False,10.0,18.0,False,197.0,381.0,-184.0,3,1.0,-2.0
2017,18,2017_18_ATL_LA,ATL,LA,False,26.0,13.0,True,322.0,361.0,-39.0,1,1.0,0.0
2017,18,2017_18_ATL_LA,LA,ATL,True,13.0,26.0,False,361.0,322.0,39.0,1,1.0,0.0
2017,18,2017_18_BUF_JAX,BUF,JAX,False,3.0,10.0,False,263.0,230.0,33.0,2,0.0,-2.0
2017,18,2017_18_BUF_JAX,JAX,BUF,True,10.0,3.0,True,230.0,263.0,-33.0,0,2.0,2.0
2017,18,2017_18_CAR_NO,CAR,NO,False,26.0,31.0,False,413.0,410.0,3.0,0,1.0,1.0
2017,18,2017_18_CAR_NO,NO,CAR,True,31.0,26.0,True,410.0,413.0,-3.0,1,0.0,-1.0
2017,18,2017_18_TEN_KC,KC,TEN,True,21.0,22.0,False,325.0,397.0,-72.0,1,1.0,0.0
2017,18,2017_18_TEN_KC,TEN,KC,False,22.0,21.0,True,397.0,325.0,72.0,1,1.0,0.0
2017,19,2017_19_ATL_PHI,ATL,PHI,False,10.0,15.0,False,281.0,334.0,-53.0,1,1.0,0.0
2017,19,2017_19_ATL_PHI,PHI,ATL,True,15.0,10.0,True,334.0,281.0,53.0,1,1.0,0.0
2017,19,2017_19_JAX_PIT,JAX,PIT,False,45.0,42.0,True,378.0,545.0,-167.0,0,2.0,2.0
2017,19,2017_19_JAX_PIT,PIT,JAX,True,42.0,45.0,False,545.0,378.0,167.0,2,0.0,-2.0
2017,19,2017_19_NO_MIN,MIN,NO,True,29.0,24.0,True,403.0,358.0,45.0,1,2.0,1.0
2017,19,2017_19_NO_MIN,NO,MIN,False,24.0,29.0,False,358.0,403.0,-45.0,2,1.0,-1.0
2017,19,2017_19_TEN_NE,NE,TEN,True,35.0,14.0,True,438.0,277.0,161.0,0,0.0,0.0
2017,19,2017_19_TEN_NE,TEN,NE,False,14.0,35.0,False,277.0,438.0,-161.0,0,0.0,0.0
2017,20,2017_20_JAX_NE,JAX,NE,False,20.0,24.0,False,374.0,344.0,30.0,0,1.0,1.0
2017,20,2017_20_JAX_NE,NE,JAX,True,24.0,20.0,True,344.0,374.0,-30.0,1,0.0,-1.0
2017,20,2017_20_MIN_PHI,MIN,PHI,False,7.0,38.0,False,333.0,456.0,-123.0,3,0.0,-3.0
2017,20,2017_20_MIN_PHI,PHI,MIN,True,38.0,7.0,True,456.0,333.0,123.0,0,3.0,3.0
2017,21,2017_21_PHI_NE,NE,PHI,True,33.0,41.0,False,613.0,538.0,75.0,1,1.0,0.0
2017,21,2017_21_PHI_NE,PHI,NE,False,41.0,33.0,True,538.0,613.0,-75.0,1,1.0,0.0
2018,1,2018_01_ATL_PHI,ATL,PHI,False,12.0,18.0,False,299.0,234.0,65.0,2,1.0,-1.0
2018,1,2018_01_ATL_PHI,PHI,ATL,True,18.0,12.0,True,234.0,299.0,-65.0,1,2.0,1.0
2018,1,2018_01_BUF_BAL,BAL,BUF,True,47.0,3.0,True,369.0,153.0,216.0,1,2.0,1.0
2018,1,2018_01_BUF_BAL,BUF,BAL,False,3.0,47.0,False,153.0,369.0,-216.0,2,1.0,-1.0
2018,1,2018_01_CHI_GB,CHI,GB,False,23.0,24.0,False,294.0,370.0,-76.0,1,2.0,1.0
2018,1,2018_01_CHI_GB,GB,CHI,True,24.0,23.0,True,370.0,294.0,76.0,2,1.0,-1.0
2018,1,2018_01_CIN_IND,CIN,IND,False,34.0,23.0,True,330.0,380.0,-50.0,2,2.0,0.0
2018,1,2018_01_CIN_IND,IND,CIN,True,23.0,34.0,False,380.0,330.0,50.0,2,2.0,0.0
2018,1,2018_01_DAL_CAR,CAR,DAL,True,16.0,8.0,True,293.0,234.0,59.0,1,1.0,0.0
2018,1,2018_01_DAL_CAR,DAL,CAR,False,8.0,16.0,False,234.0,293.0,-59.0,1,1.0,0.0
2018,1,2018_01_HOU_NE,HOU,NE,False,20.0,27.0,False,325.0,389.0,-64.0,3,2.0,-1.0
2018,1,2018_01_HOU_NE,NE,HOU,True,27.0,20.0,True,389.0,325.0,64.0,2,3.0,1.0
2018,1,2018_01_JAX_NYG,JAX,NYG,False,20.0,15.0,True,305.0,324.0,-19.0,2,1.0,-1.0
2018,1,2018_01_JAX_NYG,NYG,JAX,True,15.0,20.0,False,324.0,305.0,19.0,1,2.0,1.0
2018,1,2018_01_KC_LAC,KC,LAC,False,38.0,28.0,True,362.0,545.0,-183.0,1,1.0,0.0
2018,1,2018_01_KC_LAC,LAC,KC,True,28.0,38.0,False,545.0,362.0,183.0,1,1.0,0.0
2018,1,2018_01_LA_OAK,LA,OAK,False,33.0,13.0,True,365.0,,,0,,
2018,1,2018_01_NYJ_DET,DET,NYJ,True,17.0,48.0,False,339.0,349.0,-10.0,5,1.0,-4.0
2018,1,2018_01_NYJ_DET,NYJ,DET,False,48.0,17.0,True,349.0,339.0,10.0,1,5.0,4.0
2018,1,2018_01_PIT_CLE,CLE,PIT,True,21.0,21.0,False,327.0,472.0,-145.0,1,6.0,5.0
2018,1,2018_01_PIT_CLE,PIT,CLE,False,21.0,21.0,False,472.0,327.0,145.0,6,1.0,-5.0
2018,1,2018_01_SEA_DEN,DEN,SEA,True,27.0,24.0,True,470.0,306.0,164.0,3,3.0,0.0
2018,1,2018_01_SEA_DEN,SEA,DEN,False,24.0,27.0,False,306.0,470.0,-164.0,3,3.0,0.0
2018,1,2018_01_SF_MIN,MIN,SF,True,24.0,16.0,True,343.0,327.0,16.0,1,4.0,3.0
2018,1,2018_01_SF_MIN,SF,MIN,False,16.0,24.0,False,327.0,343.0,-16.0,4,1.0,-3.0
2018,1,2018_01_TB_NO,NO,TB,True,40.0,48.0,False,479.0,529.0,-50.0,2,0.0,-2.0
2018,1,2018_01_TB_NO,TB,NO,False,48.0,40.0,True,529.0,479.0,50.0,0,2.0,2.0
2018,1,2018_01_TEN_MIA,MIA,TEN,True,27.0,20.0,True,342.0,336.0,6.0,2,3.0,1.0
2018,1,2018_01_TEN_MIA,TEN,MIA,False,20.0,27.0,False,336.0,342.0,-6.0,3,2.0,-1.0
2018,1,2018_01_WAS_ARI,ARI,WAS,True,6.0,24.0,False,213.0,429.0,-216.0,2,1.0,-1.0
2018,1,2018_01_WAS_ARI,WAS,ARI,False,24.0,6.0,True,429.0,213.0,216.0,1,2.0,1.0
2018,2,2018_02_ARI_LA,ARI,LA,False,0.0,34.0,False,137.0,438.0,-301.0,1,1.0,0.0
2018,2,2018_02_ARI_LA,LA,ARI,True,34.0,0.0,True,438.0,137.0,301.0,1,1.0,0.0
2018,2,2018_02_BAL_CIN,BAL,CIN,False,23.0,34.0,False,425.0,373.0,52.0,3,0.0,-3.0
2018,2,2018_02_BAL_CIN,CIN,BAL,True,34.0,23.0,True,373.0,425.0,-52.0,0,3.0,3.0
2018,2,2018_02_CAR_ATL,ATL,CAR,True,31.0,24.0,True,442.0,439.0,3.0,1,1.0,0.0
2018,2,2018_02_CAR_ATL,CAR,ATL,False,24.0,31.0,False,439.0,442.0,-3.0,1,1.0,0.0
2018,2,2018_02_CLE_NO,CLE,NO,False,18.0,21.0,False,327.0,277.0,50.0,1,2.0,1.0
2018,2,2018_02_CLE_NO,NO,CLE,True,21.0,18.0,True,277.0,327.0,-50.0,2,1.0,-1.0
2018,2,2018_02_DET_SF,DET,SF,False,27.0,30.0,False,427.0,346.0,81.0,1,0.0,-1.0
2018,2,2018_02_DET_SF,SF,DET,True,30.0,27.0,True,346.0,427.0,-81.0,0,1.0,1.0
2018,2,2018_02_HOU_TEN,HOU,TEN,False,17.0,20.0,False,437.0,283.0,154.0,1,0.0,-1.0
2018,2,2018_02_HOU_TEN,TEN,HOU,True,20.0,17.0,True,283.0,437.0,-154.0,0,1.0,1.0
2018,2,2018_02_IND_WAS,IND,WAS,False,21.0,9.0,True,281.0,334.0,-53.0,2,1.0,-1.0
2018,2,2018_02_IND_WAS,WAS,IND,True,9.0,21.0,False,334.0,281.0,53.0,1,2.0,1.0
2018,2,2018_02_KC_PIT,KC,PIT,False,42.0,37.0,True,449.0,477.0,-28.0,1,0.0,-1.0
2018,2,2018_02_KC_PIT,PIT,KC,True,37.0,42.0,False,477.0,449.0,28.0,0,1.0,1.0
2018,2,2018_02_LAC_BUF,BUF,LAC,True,20.0,31.0,False,263.0,349.0,-86.0,2,0.0,-2.0
2018,2,2018_02_LAC_BUF,LAC,BUF,False,31.0,20.0,True,349.0,263.0,86.0,0,2.0,2.0
2018,2,2018_02_MIA_NYJ,MIA,NYJ,False,20.0,12.0,True,257.0,362.0,-105.0,2,3.0,1.0
2018,2,2018_02_MIA_NYJ,NYJ,MIA,True,12.0,20.0,False,362.0,257.0,105.0,3,2.0,-1.0
2018,2,2018_02_MIN_GB,GB,MIN,True,29.0,29.0,False,351.0,482.0,-131.0,0,1.0,1.0
2018,2,2018_02_MIN_GB,MIN,GB,False,29.0,29.0,False,482.0,351.0,131.0,1,0.0,-1.0
2018,2,2018_02_NE_JAX,JAX,NE,True,31.0,20.0,True,480.0,302.0,178.0,2,1.0,-1.0
2018,2,2018_02_NE_JAX,NE,JAX,False,20.0,31.0,False,302.0,480.0,-178.0,1,2.0,1.0
2018,2,2018_02_NYG_DAL,DAL,NYG,True,20.0,13.0,True,298.0,255.0,43.0,0,1.0,1.0
2018,2,2018_02_NYG_DAL,NYG,DAL,False,13.0,20.0,False,255.0,298.0,-43.0,1,0.0,-1.0
2018,2,2018_02_OAK_DEN,DEN,OAK,True,20.0,19.0,True,385.0,,,1,,
2018,2,2018_02_PHI_TB,PHI,TB,False,21.0,27.0,False,412.0,436.0,-24.0,2,2.0,0.0
2018,2,2018_02_PHI_TB,TB,PHI,True,27.0,21.0,True,436.0,412.0,24.0,2,2.0,0.0
2018,2,2018_02_SEA_CHI,CHI,SEA,True,24.0,17.0,True,271.0,276.0,-5.0,2,2.0,0.0
2018,2,2018_02_SEA_CHI,SEA,CHI,False,17.0,24.0,False,276.0,271.0,5.0,2,2.0,0.0
2018,3,2018_03_BUF_MIN,BUF,MIN,False,27.0,6.0,True,292.0,292.0,0.0,0,3.0,3.0
2018,3,2018_03_BUF_MIN,MIN,BUF,True,6.0,27.0,False,292.0,292.0,0.0,3,0.0,-3.0
2018,3,2018_03_CHI_ARI,ARI,CHI,True,14.0,16.0,False,221.0,316.0,-95.0,4,2.0,-2.0
2018,3,2018_03_CHI_ARI,CHI,ARI,False,16.0,14.0,True,316.0,221.0,95.0,2,4.0,2.0
2018,3,2018_03_CIN_CAR,CAR,CIN,True,31.0,21.0,True,377.0,396.0,-19.0,0,4.0,4.0
2018,3,2018_03_CIN_CAR,CIN,CAR,False,21.0,31.0,False,396.0,377.0,19.0,4,0.0,-4.0
2018,3,2018_03_DAL_SEA,DAL,SEA,False,13.0,24.0,False,303.0,295.0,8.0,3,0.0,-3.0
2018,3,2018_03_DAL_SEA,SEA,DAL,True,24.0,13.0,True,295.0,303.0,-8.0,0,3.0,3.0
2018,3,2018_03_DEN_BAL,BAL,DEN,True,27.0,14.0,True,342.0,293.0,49.0,0,1.0,1.0
2018,3,2018_03_DEN_BAL,DEN,BAL,False,14.0,27.0,False,293.0,342.0,-49.0,1,0.0,-1.0
2018,3,2018_03_GB_WAS,GB,WAS,False,17.0,31.0,False,340.0,386.0,-46.0,1,1.0,0.0
2018,3,2018_03_GB_WAS,WAS,GB,True,31.0,17.0,True,386.0,340.0,46.0,1,1.0,0.0
2018,3,2018_03_IND_PHI,IND,PHI,False,16.0,20.0,False,209.0,379.0,-170.0,0,2.0,2.0
2018,3,2018_03_IND_PHI,PHI,IND,True,20.0,16.0,True,379.0,209.0,170.0,2,0.0,-2.0
2018,3,2018_03_LAC_LA,LA,LAC,True,35.0,23.0,True,521.0,356.0,165.0,2,2.0,0.0
2018,3,2018_03_LAC_LA,LAC,LA,False,23.0,35.0,False,356.0,521.0,-165.0,2,2.0,0.0
2018,3,2018_03_NE_DET,DET,NE,True,26.0,10.0,True,414.0,209.0,205.0,1,1.0,0.0
2018,3,2018_03_NE_DET,NE,DET,False,10.0,26.0,False,209.0,414.0,-205.0,1,1.0,0.0
2018,3,2018_03_NO_ATL,ATL,NO,True,37.0,43.0,False,411.0,534.0,-123.0,0,0.0,0.0
2018,3,2018_03_NO_ATL,NO,ATL,False,43.0,37.0,True,534.0,411.0,123.0,0,0.0,0.0
2018,3,2018_03_NYG_HOU,HOU,NYG,True,22.0,27.0,False,427.0,379.0,48.0,2,0.0,-2.0
2018,3,2018_03_NYG_HOU,NYG,HOU,False,27.0,22.0,True,379.0,427.0,-48.0,0,2.0,2.0
2018,3,2018_03_NYJ_CLE,CLE,NYJ,True,21.0,17.0,True,325.0,268.0,57.0,0,3.0,3.0
2018,3,2018_03_NYJ_CLE,NYJ,CLE,False,17.0,21.0,False,268.0,325.0,-57.0,3,0.0,-3.0
2018,3,2018_03_OAK_MIA,MIA,OAK,True,28.0,20.0,True,373.0,,,0,,
2018,3,2018_03_PIT_TB,PIT,TB,False,30.0,27.0,True,413.0,455.0,-42.0,1,4.0,3.0
2018,3,2018_03_PIT_TB,TB,PIT,True,27.0,30.0,False,455.0,413.0,42.0,4,1.0,-3.0
2018,3,2018_03_SF_KC,KC,SF,True,38.0,27.0,True,384.0,408.0,-24.0,0,0.0,0.0
2018,3,2018_03_SF_KC,SF,KC,False,27.0,38.0,False,408.0,384.0,24.0,0,0.0,0.0
2018,3,2018_03_TEN_JAX,JAX,TEN,True,6.0,9.0,False,232.0,233.0,-1.0,1,0.0,-1.0
2018,3,2018_03_TEN_JAX,TEN,JAX,False,9.0,6.0,True,233.0,232.0,1.0,0,1.0,1.0
2018,4,2018_04_BAL_PIT,BAL,PIT,False,26.0,14.0,True,451.0,286.0,165.0,1,2.0,1.0
2018,4,2018_04_BAL_PIT,PIT,BAL,True,14.0,26.0,False,286.0,451.0,-165.0,2,1.0,-1.0
2018,4,2018_04_BUF_GB,BUF,GB,False,0.0,22.0,False,145.0,423.0,-278.0,3,2.0,-1.0
2018,4,2018_04_BUF_GB,GB,BUF,True,22.0,0.0,True,423.0,145.0,278.0,2,3.0,1.0
2018,4,2018_04_CIN_ATL,ATL,CIN,True,36.0,37.0,False,495.0,407.0,88.0,0,1.0,1.0
2018,4,2018_04_CIN_ATL,CIN,ATL,False,37.0,36.0,True,407.0,495.0,-88.0,1,0.0,-1.0
2018,4,2018_04_CLE_OAK,CLE,OAK,False,42.0,45.0,False,491.0,,,4,,
2018,4,2018_04_DET_DAL,DAL,DET,True,26.0,24.0,True,414.0,382.0,32.0,0,0.0,0.0
2018,4,2018_04_DET_DAL,DET,DAL,False,24.0,26.0,False,382.0,414.0,-32.0,0,0.0,0.0
2018,4,2018_04_HOU_IND,HOU,IND,False,37.0,34.0,True,466.0,480.0,-14.0,1,2.0,1.0
2018,4,2018_04_HOU_IND,IND,HOU,True,34.0,37.0,False,480.0,466.0,14.0,2,1.0,-1.0
2018,4,2018_04_KC_DEN,DEN,KC,True,23.0,27.0,False,385.0,446.0,-61.0,1,0.0,-1.0
2018,4,2018_04_KC_DEN,KC,DEN,False,27.0,23.0,True,446.0,385.0,61.0,0,1.0,1.0
2018,4,2018_04_MIA_NE,MIA,NE,False,7.0,38.0,False,172.0,449.0,-277.0,2,2.0,0.0
2018,4,2018_04_MIA_NE,NE,MIA,True,38.0,7.0,True,449.0,172.0,277.0,2,2.0,0.0
2018,4,2018_04_MIN_LA,LA,MIN,True,38.0,31.0,True,556.0,448.0,108.0,0,1.0,1.0
2018,4,2018_04_MIN_LA,MIN,LA,False,31.0,38.0,False,448.0,556.0,-108.0,1,0.0,-1.0
2018,4,2018_04_NO_NYG,NO,NYG,False,33.0,18.0,True,389.0,301.0,88.0,0,2.0,2.0
2018,4,2018_04_NO_NYG,NYG,NO,True,18.0,33.0,False,301.0,389.0,-88.0,2,0.0,-2.0
2018,4,2018_04_NYJ_JAX,JAX,NYJ,True,31.0,12.0,True,503.0,178.0,325.0,3,0.0,-3.0
2018,4,2018_04_NYJ_JAX,NYJ,JAX,False,12.0,31.0,False,178.0,503.0,-325.0,0,3.0,3.0
2018,4,2018_04_PHI_TEN,PHI,TEN,False,23.0,26.0,False,432.0,397.0,35.0,1,1.0,0.0
2018,4,2018_04_PHI_TEN,TEN,PHI,True,26.0,23.0,True,397.0,432.0,-35.0,1,1.0,0.0
2018,4,2018_04_SEA_ARI,ARI,SEA,True,17.0,20.0,False,263.0,331.0,-68.0,1,0.0,-1.0
2018,4,2018_04_SEA_ARI,SEA,ARI,False,20.0,17.0,True,331.0,263.0,68.0,0,1.0,1.0
2018,4,2018_04_SF_LAC,LAC,SF,True,29.0,27.0,True,370.0,364.0,6.0,1,2.0,1.0
2018,4,2018_04_SF_LAC,SF,LAC,False,27.0,29.0,False,364.0,370.0,-6.0,2,1.0,-1.0
2018,4,2018_04_TB_CHI,CHI,TB,True,48.0,10.0,True,483.0,311.0,172.0,0,3.0,3.0
2018,4,2018_04_TB_CHI,TB,CHI,False,10.0,48.0,False,311.0,483.0,-172.0,3,0.0,-3.0
2018,5,2018_05_ARI_SF,ARI,SF,False,28.0,18.0,True,220.0,447.0,-227.0,0,5.0,5.0
2018,5,2018_05_ARI_SF,SF,ARI,True,18.0,28.0,False,447.0,220.0,227.0,5,0.0,-5.0
2018,5,2018_05_ATL_PIT,ATL,PIT,False,17.0,41.0,False,324.0,381.0,-57.0,1,1.0,0.0
2018,5,2018_05_ATL_PIT,PIT,ATL,True,41.0,17.0,True,381.0,324.0,57.0,1,1.0,0.0
2018,5,2018_05_BAL_CLE,BAL,CLE,False,9.0,12.0,False,410.0,416.0,-6.0,2,1.0,-1.0
2018,5,2018_05_BAL_CLE,CLE,BAL,True,12.0,9.0,True,416.0,410.0,6.0,1,2.0,1.0
2018,5,2018_05_DAL_HOU,DAL,HOU,False,16.0,19.0,False,292.0,462.0,-170.0,2,2.0,0.0
2018,5,2018_05_DAL_HOU,HOU,DAL,True,19.0,16.0,True,462.0,292.0,170.0,2,2.0,0.0
2018,5,2018_05_DEN_NYJ,DEN,NYJ,False,16.0,34.0,False,436.0,512.0,-76.0,1,2.0,1.0
2018,5,2018_05_DEN_NYJ,NYJ,DEN,True,34.0,16.0,True,512.0,436.0,76.0,2,1.0,-1.0
2018,5,2018_05_GB_DET,DET,GB,True,31.0,23.0,True,264.0,523.0,-259.0,1,2.0,1.0
2018,5,2018_05_GB_DET,GB,DET,False,23.0,31.0,False,523.0,264.0,259.0,2,1.0,-1.0
2018,5,2018_05_IND_NE,IND,NE,False,24.0,38.0,False,439.0,438.0,1.0,3,2.0,-1.0
2018,5,2018_05_IND_NE,NE,IND,True,38.0,24.0,True,438.0,439.0,-1.0,2,3.0,1.0
2018,5,2018_05_JAX_KC,JAX,KC,False,14.0,30.0,False,502.0,424.0,78.0,5,2.0,-3.0
2018,5,2018_05_JAX_KC,KC,JAX,True,30.0,14.0,True,424.0,502.0,-78.0,2,5.0,3.0
2018,5,2018_05_LA_SEA,LA,SEA,False,33.0,31.0,True,468.0,373.0,95.0,2,0.0,-2.0
2018,5,2018_05_LA_SEA,SEA,LA,True,31.0,33.0,False,373.0,468.0,-95.0,0,2.0,2.0
2018,5,2018_05_MIA_CIN,CIN,MIA,True,27.0,17.0,True,332.0,297.0,35.0,1,3.0,2.0
2018,5,2018_05_MIA_CIN,MIA,CIN,False,17.0,27.0,False,297.0,332.0,-35.0,3,1.0,-2.0
2018,5,2018_05_MIN_PHI,MIN,PHI,False,23.0,21.0,True,375.0,366.0,9.0,1,2.0,1.0
2018,5,2018_05_MIN_PHI,PHI,MIN,True,21.0,23.0,False,366.0,375.0,-9.0,2,1.0,-1.0
2018,5,2018_05_NYG_CAR,CAR,NYG,True,33.0,31.0,True,350.0,434.0,-84.0,3,2.0,-1.0
2018,5,2018_05_NYG_CAR,NYG,CAR,False,31.0,33.0,False,434.0,350.0,84.0,2,3.0,1.0
2018,5,2018_05_OAK_LAC,LAC,OAK,True,26.0,10.0,True,412.0,,,0,,
2018,5,2018_05_TEN_BUF,BUF,TEN,True,13.0,12.0,True,223.0,221.0,2.0,1,3.0,2.0
2018,5,2018_05_TEN_BUF,TEN,BUF,False,12.0,13.0,False,221.0,223.0,-2.0,3,1.0,-2.0
2018,5,2018_05_WAS_NO,NO,WAS,True,43.0,19.0,True,447.0,283.0,164.0,1,2.0,1.0
2018,5,2018_05_WAS_NO,WAS,NO,False,19.0,43.0,False,283.0,447.0,-164.0,2,1.0,-1.0
2018,6,2018_06_ARI_MIN,ARI,MIN,False,17.0,27.0,False,268.0,411.0,-143.0,2,2.0,0.0
2018,6,2018_06_ARI_MIN,MIN,ARI,True,27.0,17.0,True,411.0,268.0,143.0,2,2.0,0.0
2018,6,2018_06_BAL_TEN,BAL,TEN,False,21.0,0.0,True,361.0,106.0,255.0,1,0.0,-1.0
2018,6,2018_06_BAL_TEN,TEN,BAL,True,0.0,21.0,False,106.0,361.0,-255.0,0,1.0,1.0
2018,6,2018_06_BUF_HOU,BUF,HOU,False,13.0,20.0,False,229.0,216.0,13.0,2,4.0,2.0
2018,6,2018_06_BUF_HOU,HOU,BUF,True,20.0,13.0,True,216.0,229.0,-13.0,4,2.0,-2.0
2018,6,2018_06_CAR_WAS,CAR,WAS,False,17.0,23.0,False,352.0,288.0,64.0,2,1.0,-1.0
2018,6,2018_06_CAR_WAS,WAS,CAR,True,23.0,17.0,True,288.0,352.0,-64.0,1,2.0,1.0
2018,6,2018_06_CHI_MIA,CHI,MIA,False,28.0,31.0,False,467.0,543.0,-76.0,3,3.0,0.0
2018,6,2018_06_CHI_MIA,MIA,CHI,True,31.0,28.0,True,543.0,467.0,76.0,3,3.0,0.0
2018,6,2018_06_IND_NYJ,IND,NYJ,False,34.0,42.0,False,428.0,374.0,54.0,4,2.0,-2.0
2018,6,2018_06_IND_NYJ,NYJ,IND,True,42.0,34.0,True,374.0,428.0,-54.0,2,4.0,2.0
2018,6,2018_06_JAX_DAL,DAL,JAX,True,40.0,7.0,True,378.0,204.0,174.0,0,2.0,2.0
2018,6,2018_06_JAX_DAL,JAX,DAL,False,7.0,40.0,False,204.0,378.0,-174.0,2,0.0,-2.0
2018,6,2018_06_KC_NE,KC,NE,False,40.0,43.0,False,446.0,500.0,-54.0,2,1.0,-1.0
2018,6,2018_06_KC_NE,NE,KC,True,43.0,40.0,True,500.0,446.0,54.0,1,2.0,1.0
